"ID","ITEM","CONDITION","RESPONSE_TIME","ACCURATE","LIST","TYPE","QUESTION","CORRECT_ANSWER","ANSWER_CLEAN"
"P41",13,"Well-formed control",200,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P41",14,"Well-formed question",1789.06527705292,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P41",15,"Bad control",3459.02517487717,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P41",16,"Well-formed question",200,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P41",17,"Well-formed control",3826.37103170016,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P41",18,"Bad control",697.202215254659,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P41",19,"Illusion",5717.07140161514,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P41",20,"Bad control",5208.76506982984,"dont_know","List1","Type1","Question 20","Answer X","Answer Y"
"P41",21,"Illusion",7341.29973388921,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P41",22,"Illusion",5922.57626481712,"dont_know","List1","Type1","Question 22","Answer X","Answer Y"
"P41",23,"Bad control",9073.52421332021,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P41",24,"Well-formed control",3352.92388053099,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P41",25,"Well-formed control",200,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P41",26,"Well-formed control",5079.58908044397,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P41",27,"Bad control",6173.6858030733,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P41",28,"Illusion",2982.15678415196,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P41",29,"Illusion",9462.55181356795,"incorrect","List1","Type1","Question 29","Answer X","Answer Y"
"P41",30,"Well-formed control",9562.36506973068,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P41",31,"Bad control",5828.64192098705,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P41",32,"Well-formed control",5264.56555934894,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P41",33,"Bad control",2484.34155546189,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P41",34,"Well-formed control",4230.07645889031,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P41",35,"Illusion",6112.16354022105,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P41",36,"Illusion",7905.19725053869,"incorrect","List1","Type1","Question 36","Answer X","Answer Y"
"P41",37,"Illusion",3360.17169409566,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P41",38,"Illusion",1806.20128270861,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P41",39,"Illusion",13327.2786792705,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P41",40,"Well-formed control",7146.31021527629,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P41",41,"Bad control",1403.03455640868,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P42",1,"Well-formed question",7480.76537245548,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P42",2,"Well-formed control",5230.6514856857,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P42",3,"Bad control",6717.06978220994,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P42",4,"Well-formed control",5189.18462208756,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P42",5,"Well-formed control",4727.00698812884,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P42",6,"Well-formed control",5351.93452564651,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P42",7,"Illusion",5909.35974620096,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P42",8,"Well-formed question",1915.98042339487,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P42",9,"Well-formed question",1752.48337548369,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P42",10,"Bad control",3610.54305794602,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P42",11,"Well-formed control",5690.26690285432,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P42",12,"Well-formed control",3641.24052305542,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P42",13,"Well-formed question",5263.63125503548,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P42",14,"Illusion",463.159456283216,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P42",15,"Illusion",200,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P42",16,"Illusion",11228.6702344991,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P42",17,"Well-formed control",6640.29873506188,"dont_know","List1","Type1","Question 17","Answer X","Answer Y"
"P42",18,"Bad control",2958.72660234525,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P42",19,"Illusion",3418.27157682865,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P42",20,"Well-formed question",6954.06301559829,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P42",21,"Bad control",3532.10477950165,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P42",22,"Well-formed question",4812.7271345587,"correct","List1","Type1","Question 22","Answer X","Answer Y"
"P42",23,"Bad control",3365.02760225166,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P42",24,"Well-formed question",2308.47688979036,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P42",25,"Illusion",6590.47456941884,"incorrect","List1","Type1","Question 25","Answer X","Answer Y"
"P42",26,"Well-formed question",4629.93685020239,"incorrect","List1","Type1","Question 26","Answer X","Answer Y"
"P42",27,"Well-formed control",10430.5005126066,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P42",28,"Well-formed control",253.210975769802,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P42",29,"Bad control",3762.47095602231,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P42",30,"Illusion",3673.47574004404,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P42",31,"Bad control",877.097772551111,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P42",32,"Well-formed control",9156.02163920092,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P42",33,"Well-formed control",4521.67285213212,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P42",34,"Well-formed control",200,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P42",35,"Illusion",2295.66230389038,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P42",36,"Well-formed question",200,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P42",37,"Well-formed question",7871.14861905066,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P42",38,"Well-formed question",13301.4279937291,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P42",39,"Bad control",2109.01871943208,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P42",40,"Bad control",3894.76164511938,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P42",41,"Well-formed question",5129.12320882357,"incorrect","List1","Type1","Question 41","Answer X","Answer Y"
"P43",1,"Illusion",14166.4180707485,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P43",2,"Well-formed question",200,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P43",3,"Illusion",2576.81517443605,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P43",4,"Well-formed question",200,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P43",5,"Bad control",3478.96422004644,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P43",6,"Illusion",3432.86641356072,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P43",7,"Well-formed question",1483.66040144398,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P43",8,"Illusion",11020.6239602147,"incorrect","List1","Type1","Question 8","Answer X","Answer Y"
"P43",9,"Well-formed control",6049.87495831345,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P43",10,"Well-formed question",12762.2367861927,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P43",11,"Bad control",6707.32665911656,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P43",12,"Illusion",200,"incorrect","List1","Type1","Question 12","Answer X","Answer Y"
"P43",13,"Illusion",1715.44559061481,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P43",14,"Bad control",5016.50098524943,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P43",15,"Illusion",2346.87540785819,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P43",16,"Well-formed question",5398.34006725925,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P43",17,"Bad control",6427.73058345369,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P43",18,"Illusion",5939.35570683725,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P43",19,"Bad control",3764.60398626132,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P43",20,"Illusion",2110.83399383018,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P43",21,"Well-formed control",200,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P43",22,"Bad control",5224.88823359542,"correct","List1","Type1","Question 22","Answer X","Answer Y"
"P43",23,"Well-formed question",7449.55411914945,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P43",24,"Bad control",3933.33524267256,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P43",25,"Well-formed control",8131.91881787375,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P43",26,"Bad control",11018.7436581022,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P43",27,"Well-formed control",13080.5126352487,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P43",28,"Well-formed control",2896.86133587767,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P43",29,"Well-formed question",6093.17645927758,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P43",30,"Illusion",1899.8505466649,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P43",31,"Well-formed control",7864.38768641945,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P43",32,"Well-formed question",3908.25070118286,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P43",33,"Illusion",5423.20493072766,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P43",34,"Well-formed control",1370.15172178222,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P43",35,"Well-formed question",8471.61965407167,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P43",36,"Well-formed control",4619.03340056249,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P43",37,"Well-formed control",3102.25761629442,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P43",38,"Bad control",3942.69576469876,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P43",39,"Well-formed control",5292.3384073227,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P43",40,"Well-formed control",11835.3708010323,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P43",41,"Bad control",766.966631827054,"incorrect","List1","Type1","Question 41","Answer X","Answer Y"
"P44",1,"Bad control",11729.5619859208,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P44",2,"Well-formed question",1326.56897248206,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P44",3,"Bad control",4714.32980450236,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P44",4,"Well-formed control",200,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P44",5,"Bad control",2168.15171135742,"incorrect","List1","Type1","Question 5","Answer X","Answer Y"
"P44",6,"Well-formed control",8040.32571579178,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P44",7,"Well-formed control",7090.44221462183,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P44",8,"Well-formed question",5601.57629274845,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P44",9,"Illusion",2746.51196849646,"incorrect","List1","Type1","Question 9","Answer X","Answer Y"
"P44",10,"Illusion",200,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P44",11,"Bad control",883.35557030053,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P44",12,"Bad control",3472.19586168986,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P44",13,"Well-formed question",6363.73183889142,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P44",14,"Well-formed question",7143.0156332982,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P44",15,"Well-formed control",3701.99040989766,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P44",16,"Illusion",3880.01708625305,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P44",17,"Illusion",3839.38592500463,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P44",18,"Illusion",4633.01253650879,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P44",19,"Bad control",8898.57194363508,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P44",20,"Illusion",1811.74174898695,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P44",21,"Illusion",3688.67326048974,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P44",22,"Well-formed control",5302.09934421348,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P44",23,"Bad control",200,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P44",24,"Well-formed question",793.163431682155,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P44",25,"Well-formed control",5811.69835051798,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P44",26,"Well-formed question",5661.14662026587,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P44",27,"Illusion",8524.76439293161,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P44",28,"Illusion",2750.32138064713,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P44",29,"Bad control",8642.9288078107,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P44",30,"Well-formed question",997.087499259158,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P44",31,"Illusion",200,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P44",32,"Illusion",200,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P44",33,"Well-formed control",9601.28280282587,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P44",34,"Well-formed question",5219.893193924,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P44",35,"Bad control",3777.47437596808,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P44",36,"Illusion",3369.16626030523,"incorrect","List1","Type1","Question 36","Answer X","Answer Y"
"P44",37,"Well-formed question",9846.96844947383,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P44",38,"Bad control",7866.71784296595,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P44",39,"Well-formed question",494.495902859509,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P44",40,"Well-formed question",200,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P44",41,"Illusion",8327.72398782379,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P45",1,"Well-formed question",6143.36923152862,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P45",2,"Illusion",2587.51237761739,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P45",3,"Bad control",5395.50398626884,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P45",4,"Well-formed control",200,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P45",5,"Bad control",2135.35053662139,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P45",6,"Well-formed control",6795.98521277093,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P45",7,"Illusion",4162.80974606983,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P45",8,"Well-formed question",200,"incorrect","List1","Type1","Question 8","Answer X","Answer Y"
"P45",9,"Well-formed control",9229.01088592854,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P45",10,"Well-formed question",8318.80727385849,"incorrect","List1","Type1","Question 10","Answer X","Answer Y"
"P45",11,"Well-formed control",1030.4129573498,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P45",12,"Bad control",3608.43198196321,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P45",13,"Illusion",7052.28772629906,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P45",14,"Bad control",6830.49899198901,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P45",15,"Bad control",2554.21607545633,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P45",16,"Well-formed control",1288.28245269096,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P45",17,"Bad control",5237.72657442218,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P45",18,"Well-formed question",200,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P45",19,"Well-formed control",988.324667862315,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P45",20,"Well-formed control",8215.65082375185,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P45",21,"Well-formed control",200,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P45",22,"Illusion",200,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P45",23,"Illusion",3559.13691124274,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P45",24,"Well-formed question",3028.21258739353,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P45",25,"Bad control",200,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P45",26,"Well-formed control",7107.82548404863,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P45",27,"Illusion",751.843011846786,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P45",28,"Illusion",3856.62006109803,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P45",29,"Well-formed question",3409.17776051955,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P45",30,"Illusion",6930.07695202895,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P45",31,"Illusion",4187.73067086986,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P45",32,"Bad control",3765.41733638129,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P45",33,"Well-formed question",10094.269187692,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P45",34,"Bad control",5320.08918268438,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P45",35,"Illusion",6667.25150354593,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P45",36,"Well-formed control",6963.24994230111,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P45",37,"Illusion",6480.59811741629,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P45",38,"Well-formed question",8942.3443824742,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P45",39,"Well-formed control",4732.56225306707,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P45",40,"Well-formed question",4995.9094905314,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P45",41,"Illusion",11507.8043416001,"incorrect","List1","Type1","Question 41","Answer X","Answer Y"
"P46",1,"Well-formed control",2749.54935179019,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P46",2,"Bad control",8142.68857615578,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P46",3,"Well-formed question",1926.84063398285,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P46",4,"Well-formed question",10294.3143675814,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P46",5,"Illusion",2029.17442238069,"dont_know","List1","Type1","Question 5","Answer X","Answer Y"
"P46",6,"Well-formed question",1178.30170878121,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P46",7,"Bad control",7360.7924596845,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P46",8,"Bad control",7141.30473665425,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P46",9,"Bad control",5872.30398183991,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P46",10,"Well-formed control",6117.47950352381,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P46",11,"Bad control",4920.75145606297,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P46",12,"Bad control",10488.1701282688,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P46",13,"Illusion",200,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P46",14,"Bad control",1148.96117032941,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P46",15,"Well-formed question",200,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P46",16,"Well-formed question",7588.28807574898,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P46",17,"Bad control",3423.63361658969,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P46",18,"Well-formed control",4426.87454442473,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P46",19,"Illusion",10837.7713187475,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P46",20,"Well-formed control",2544.14208347444,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P46",21,"Bad control",10390.0022204181,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P46",22,"Illusion",200,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P46",23,"Illusion",9163.93686452237,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P46",24,"Bad control",5170.3045989073,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P46",25,"Well-formed question",2715.76352231024,"incorrect","List1","Type1","Question 25","Answer X","Answer Y"
"P46",26,"Well-formed control",4247.294864098,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P46",27,"Well-formed control",10586.320781997,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P46",28,"Illusion",10551.8859170673,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P46",29,"Well-formed question",200,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P46",30,"Bad control",14684.1815422645,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P46",31,"Well-formed question",13427.9509249581,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P46",32,"Well-formed control",2769.32554728899,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P46",33,"Bad control",3980.28316910951,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P46",34,"Bad control",2140.24607114688,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P46",35,"Bad control",3892.39365693953,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P46",36,"Well-formed question",6790.63243150571,"dont_know","List1","Type1","Question 36","Answer X","Answer Y"
"P46",37,"Bad control",4495.42720465176,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P46",38,"Bad control",4767.65349148551,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P46",39,"Well-formed question",9458.97425333667,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P46",40,"Illusion",200,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P46",41,"Illusion",2657.77080154305,"incorrect","List1","Type1","Question 41","Answer X","Answer Y"
"P47",1,"Illusion",4944.32450746135,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P47",2,"Illusion",1608.97010820561,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P47",3,"Illusion",8240.23460007219,"incorrect","List1","Type1","Question 3","Answer X","Answer Y"
"P47",4,"Bad control",2809.85217304326,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P47",5,"Illusion",2881.66816703314,"incorrect","List1","Type1","Question 5","Answer X","Answer Y"
"P47",6,"Well-formed control",9957.52647962167,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P47",7,"Illusion",7425.12148672917,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P47",8,"Well-formed control",4341.76074531592,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P47",9,"Illusion",3246.38535049988,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P47",10,"Illusion",200,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P47",11,"Illusion",1917.56463395237,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P47",12,"Well-formed control",15867.4695433206,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P47",13,"Well-formed question",3983.89438576745,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P47",14,"Illusion",7709.91683803418,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P47",15,"Well-formed control",4198.28039277599,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P47",16,"Well-formed control",7528.99327380494,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P47",17,"Illusion",4235.39439487924,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P47",18,"Illusion",9329.66335263052,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P47",19,"Well-formed control",2860.26508195553,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P47",20,"Well-formed control",200,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P47",21,"Well-formed question",7363.66290577412,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P47",22,"Well-formed question",3260.54243032902,"correct","List1","Type1","Question 22","Answer X","Answer Y"
"P47",23,"Illusion",9687.41365958679,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P47",24,"Illusion",4872.26424625959,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P47",25,"Bad control",8642.43813141147,"dont_know","List1","Type1","Question 25","Answer X","Answer Y"
"P47",26,"Well-formed control",6440.50164121463,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P47",27,"Illusion",3169.90437514346,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P47",28,"Well-formed question",6739.1365728374,"incorrect","List1","Type1","Question 28","Answer X","Answer Y"
"P47",29,"Illusion",2773.5786070812,"incorrect","List1","Type1","Question 29","Answer X","Answer Y"
"P47",30,"Bad control",9351.89559918084,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P47",31,"Illusion",4952.11612442542,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P47",32,"Well-formed question",200,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P47",33,"Well-formed control",2992.19085411542,"dont_know","List1","Type1","Question 33","Answer X","Answer Y"
"P47",34,"Well-formed control",200,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P47",35,"Well-formed question",200,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P47",36,"Bad control",4359.82976749005,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P47",37,"Illusion",6754.7068495647,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P47",38,"Well-formed question",1369.48750502955,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P47",39,"Illusion",200,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P47",40,"Well-formed question",1945.06697175837,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P47",41,"Well-formed question",200,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P48",1,"Illusion",6952.99445535965,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P48",2,"Well-formed question",6193.5303514461,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P48",3,"Illusion",200,"incorrect","List1","Type1","Question 3","Answer X","Answer Y"
"P48",4,"Well-formed control",2355.27926343403,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P48",5,"Well-formed question",7900.49717492859,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P48",6,"Well-formed control",4267.32762626938,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P48",7,"Illusion",4459.21914930372,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P48",8,"Bad control",5459.34472783645,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P48",9,"Illusion",6679.09577126405,"incorrect","List1","Type1","Question 9","Answer X","Answer Y"
